,pretty_formula,crystal_system,spacegroup,experimentally_observed,"energy_above_hull, eV/atom",Ef,total_atoms,Gf_400,Gf_500,Gf_600,Gf_700,Gf_800,Gf_900,Gf_1000,Gf_1100,Gf_1200,Gf_1300,Gf_1400,Gf_1500,Gf_1600,Gf_1700,Gf_1800,Gf_1900,Gf_2000
mp-1211604,La3CrS6,Orthorhombic,Pnnm,False,0.023654019249999436,-2.1029103982500006,10.0,-20.866783361186894,-20.787923024189574,-20.71169486168288,-20.630026489672943,-20.53916091587638,-20.370705656656682,-19.88428016563028,-19.390864666263028,-18.881921210023023,-18.345380649846895,-17.799287614690197,-17.2433805170676,-16.677530922353874,-16.101670600196094,-15.515793499354224,-14.919924578274014,-14.314107298659913
mp-540877,La3InS6,Orthorhombic,P2_12_12,True,0.0,-2.0809941964374987,10.0,-20.646201527458523,-20.56016859651269,-20.473723843581347,-20.381439855391463,-20.27977521721057,-20.10051260216227,-19.603421746290323,-19.09961346330777,-18.580666921332963,-18.034629053522256,-17.479654350467726,-16.915585904167905,-16.342403068773013,-15.76013814769185,-15.16888769630718,-14.568776170395939,-13.959946528993758
mp-650031,La4(GeS4)3,Trigonal,R3c,True,0.006461264703951919,-1.6421416610526314,19.0,-31.12758545651077,-31.03462488313012,-30.94703223404739,-30.85007370045982,-30.736530466376564,-30.470253568860677,-29.57090873487639,-28.660735494258365,-27.72755600037974,-26.669865831378303,-25.58685582984173,-24.487996228343086,-23.3731331705508,-22.242249782436325,-21.095446086568995,-19.932888589864,-18.75479315452634
mp-28727,La4Bi2S9,Orthorhombic,Pnma,True,0.011001241166667342,-1.8720240230000003,15.0,-27.97489192357125,-27.890369457354797,-27.784941130471843,-27.651787790157975,-27.504733449465057,-27.241645412372925,-26.502279853139484,-25.753374506041084,-24.98351592913182,-24.176646833904535,-23.35688189141859,-22.523949982818404,-21.677784382475913,-20.8184117804631,-19.945950062660277,-19.060563629476352,-18.061418569980415
mp-21571,La4In5S13,Orthorhombic,Pbam,True,0.013611908219701263,-1.5348202160937618,22.0,-33.36979720376992,-33.15642662238583,-32.93582220965597,-32.7027893681483,-32.44912324238256,-32.02737057719914,-30.917348987365134,-29.79339644349176,-28.643353079060695,-27.450709678756624,-26.239332224385066,-25.00881074143446,-23.759044567287887,-22.490055538994376,-21.202010993667805,-19.895152604670912,-18.569755601164857
mp-37478,La5AgS8,Tetragonal,I-4,False,0.0246851247916684,-2.2272699976190475,14.0,-30.95942551098038,-30.85190775097732,-30.748485876324526,-30.63761395182471,-30.514122150451442,-30.28652051731912,-29.634125590491227,-28.971484891401587,-28.284829051239107,-27.54809901091506,-26.794639958123785,-26.027524961467346,-25.246787717160267,-24.452533562945764,-23.64494846145587,-22.824248107999615,-21.990676382595367
mp-1188606,La5Pb3S,Hexagonal,P6_3/mcm,True,0.0,-1.0555818869444427,9.0,-9.136654390852273,-9.037151166679742,-8.947891595097316,-8.832541245129347,-8.710681253113973,-8.56803702812719,-8.362771649237905,-8.145644863297886,-7.904063048835496,-7.619120547054363,-7.321772868368527,-7.012248283061764,-6.690832816803004,-6.357807395279734,-6.013469313734692,-5.658111439495176,-5.292021735066214
mp-36088,La5SmS8,Tetragonal,I-4,False,0.03127517642857214,-2.4202160592857145,14.0,-33.606398862506666,-33.482770083130895,-33.3611860930801,-33.23006157279672,-33.084223585962754,-32.832201869872705,-32.15334405550607,-31.46222668435159,-30.744843045006068,-29.97968297199118,-29.196241313570262,-28.394940985471877,-27.578860716817214,-26.74817943191737,-25.90314527923634,-25.04403303062357,-24.171135278332496
mp-35714,La5TlS8,Tetragonal,I-4,False,0.011025801507938304,-2.2691479198809503,14.0,-31.596582306743866,-31.50123715084269,-31.406771836347133,-31.298438894142706,-31.177163745168997,-30.95158806121811,-30.301138241990056,-29.640458196958264,-28.95585836246267,-28.22764025359711,-27.486207668202546,-26.731396902325706,-25.963225069292612,-25.18178092395796,-24.33470754664043,-23.43033588372436,-22.513722998624534
mp-1195582,La8Sb2S15,Tetragonal,I4_1cd,True,0.0,-2.112369190799999,25.0,-52.59214697447033,-52.44087898771058,-52.295708978764196,-52.13665757338518,-51.954521439437414,-51.57827791060827,-50.36316829337502,-49.12875953755107,-47.85464940537675,-46.50910779231741,-45.14064628112622,-43.74891872295824,-42.3339051143203,-40.89571627021986,-39.434626744890885,-37.99669623972835,-36.40669579174717
mp-1103471,LaAsS,Orthorhombic,Pnma,True,0.0,-1.9008699809375003,3.0,-5.656034950021091,-5.638320734926814,-5.623347045372453,-5.607859394226381,-5.590336943844006,-5.55876130136529,-5.472698771341764,-5.383749271463545,-5.289180095203916,-5.185064855079616,-5.077531765916083,-4.89908648371626,-4.712216777517356,-4.522772624396838,-4.3307814363237345,-4.13627692252426,-3.939301348850785
mp-10328,LaCrS3,Orthorhombic,Pnma,True,0.0,-1.7599097575000002,5.0,-8.74853038132212,-8.717130843630386,-8.687374387017206,-8.65514138682771,-8.618380781236437,-8.542900474147249,-8.308509674153107,-8.070692274403733,-7.826340621045675,-7.5712406307788935,-7.3112654239058985,-7.046216838699371,-6.775963808077304,-6.5004105492464905,-6.219492368970204,-5.933164224576718,-5.641389288593123
mp-4841,LaCuS2,Monoclinic,P2_1/c,True,0.0,-1.6858297614062483,4.0,-6.676573995058195,-6.647467974616473,-6.620567749296186,-6.592225647564347,-6.560688885462992,-6.502879683923169,-6.33850860098885,-6.171138788905887,-5.997860431789531,-5.814591893512263,-5.623058565688431,-5.421579817055055,-5.215998454204599,-5.0063616007081775,-4.792735862343294,-4.575194859322988,-4.353819820449879
mp-558977,LaErS3,Orthorhombic,Pnma,True,0.0,-2.447513416833332,5.0,-12.105963883211889,-12.053044617261746,-12.001214978485407,-11.94653464471026,-11.887070707191615,-11.788716057137075,-11.531350380415851,-11.270518719579135,-11.003165242300136,-10.725125613944403,-10.442317521327386,-10.154587369234688,-9.861845547805629,-9.564035658607278,-9.260560283108815,-8.94122772371805,-8.617154181930312
mp-1222958,LaEuS2,Trigonal,R-3m,False,0.023649625000000896,-2.422358358906248,4.0,-9.533065909619312,-9.480578730078454,-9.42993874069453,-9.377648552361872,-9.322059024175838,-9.240174255079605,-9.05177320753234,-8.860269787783107,-8.660907260736916,-8.451414634407826,-8.23786823578874,-8.020245722469868,-7.798570343599511,-7.572886113457184,-7.238450600146141,-6.907535174825165,-6.573442810609466
mp-4816,LaGaS3,Monoclinic,P2_1/c,True,0.0,-1.6841287401874998,5.0,-8.343350648863343,-8.289853092802685,-8.237843153240597,-8.183417819503656,-8.124675275763177,-8.027541579003831,-7.771928544441357,-7.51342267184827,-7.249011658980178,-6.974574701285033,-6.696078197813339,-6.413416229155235,-6.126549970546165,-5.835475881510396,-5.540221511128646,-5.240830949755056,-4.937362721525766
mp-1200097,LaHoS3,Monoclinic,P2_1/m,True,0.0,-2.4614368194375005,5.0,-12.169349493667976,-12.11511516092906,-12.06209586345847,-12.006376153416387,-11.946055251404658,-11.847003247159154,-11.589039713578163,-11.327635070214473,-11.059650570298638,-10.780831709739818,-10.496999787313868,-10.2079048197668,-9.913356663476206,-9.6131973498169,-9.30032896795356,-8.978809703695564,-8.652265475074486
mp-1106374,LaLuS3,Orthorhombic,Pnma,False,0.0,-2.46156299152083,5.0,-12.279032927034613,-12.252411791945796,-12.227263763328086,-12.199603952495927,-12.167456957052785,-12.096676283845992,-11.867101197953968,-11.634241503289765,-11.39500820174953,-11.145202756491221,-10.890710724983755,-10.631345346235669,-10.366987990331356,-10.097551165921882,-9.822980544075847,-9.543238337135257,-9.251405818886465
mp-2889,LaPd3S4,Cubic,Pm-3n,True,0.0,-1.113409578281253,8.0,-8.867289995261968,-8.831678571876045,-8.800359549221668,-8.766068677148862,-8.725092065204514,-8.631405781928443,-8.324555315072585,-8.011780976487303,-7.689727766211146,-7.354060986378881,-7.010612101154061,-6.659192361872986,-6.299710421571341,-5.932104026380829,-5.556347813984875,-5.150038369267248,-4.728346700385085
mp-1190131,LaScS3,Orthorhombic,Pnma,False,0.0,-2.3740622886875,5.0,-11.803143979841614,-11.767194922004322,-11.732736589957199,-11.6957250184743,-11.654155785104157,-11.573863740944502,-11.334685041782155,-11.092131564391241,-10.843121565681633,-10.583469982408229,-10.3190768820674,-10.04977415941729,-9.775461840291886,-9.493602311561673,-9.206279400485318,-8.906708156633432,-8.601127339411878
mp-1222697,LaSmS2,Trigonal,R-3m,False,0.0,-2.347171631250001,4.0,-9.256303669061388,-9.208006158617852,-9.159775250675137,-9.107931144353724,-9.050712764251386,-8.965050622743432,-8.77067186076237,-8.571160359164718,-8.363369995904144,-8.14150073302901,-7.910704401496572,-7.671530768551386,-7.427053298401091,-7.177395810476258,-6.922689169247461,-6.6630681443291895,-6.3986647496202025
mp-1211414,LaTiS3,Orthorhombic,Pnma,False,0.023615841499999846,-2.075832747166667,5.0,-10.29576605856564,-10.255619270080778,-10.216739338390902,-10.175123755491398,-10.128837539776526,-10.043770473162287,-9.799765966449222,-9.552295475620664,-9.296963063670335,-9.028780433689866,-8.756250130244602,-8.479223740272827,-8.197617872497052,-7.911379237775947,-7.620485636524636,-7.324928301140062,-7.020008539610785
mp-1222701,LaTmS2,Trigonal,R-3m,False,0.0,-2.315916525156247,4.0,-9.110009487409224,-9.058393848575564,-9.00871349649416,-8.957396419060952,-8.90267946801265,-8.8214226784483,-8.633312770509614,-8.441917042164576,-8.244349515430702,-8.0365731206934,-7.824610290557847,-7.608394116101325,-7.387910534972936,-7.1631693592445975,-6.934206101777819,-6.693125268415528,-6.446020421483693
mp-1199053,LaTmS3,Monoclinic,P2_1/m,True,0.0,-2.4585341964374976,5.0,-12.157600217820857,-12.104257912393614,-12.05232030902228,-11.997810810465573,-11.93872706713309,-11.84086661862337,-11.584065620723225,-11.323863933831182,-11.057220235647913,-10.779990920149643,-10.498124767067802,-10.211503419826132,-9.920078725785288,-9.623836780164197,-9.32279891346038,-9.009060830268524,-8.688712043997729
mp-1211380,LaVS3,Orthorhombic,Pnma,False,0.050652810416665695,-1.8531406579999996,5.0,-9.189817642302001,-9.151750965163542,-9.11515843092672,-9.076010584393057,-9.032333059596542,-8.949992836981451,-8.708856128820056,-8.46446175908035,-8.213751822574476,-7.952566130390121,-7.6868275514953925,-7.416389745689629,-7.14117761313962,-6.861153411162029,-6.576312559491049,-6.286665982703747,-5.992234893437079
mp-1200447,LaYS3,Monoclinic,P2_1/m,True,0.0,-2.4628581604375,5.0,-12.264248215785173,-12.232217367452002,-12.201475140955019,-12.168002445401074,-12.129816623379899,-12.05279191034949,-11.81680177359586,-11.577401619975532,-11.331553236480778,-11.075117162809958,-10.814041142263967,-10.548204745405485,-10.277557746734093,-10.002083132177118,-9.72033361016648,-9.42577090073968,-9.126407095944987
mp-1097024,Li(CoS2)2,Cubic,Fd-3m,False,0.043388184285714004,-0.6609656832738082,7.0,-4.3900036434450085,-4.302212449383061,-4.212843245775696,-4.119628791302963,-4.018205139441336,-3.864157571337432,-3.497188922535921,-3.124533569393453,-2.745033624415912,-2.3577272369727673,-1.961657835755977,-1.5571322302388744,-1.1452866135046271,-0.653891434390653,-0.12932666182760855,0.4146464389003057,0.9650142865961494
mp-1238817,Li(CrS2)2,Monoclinic,P2/m,False,0.0,-1.0926063211904744,7.0,-7.505859011189977,-7.442979918778926,-7.3793457426658495,-7.312753500223861,-7.240014557154138,-7.115559610989258,-6.779172338855483,-6.438205270190258,-6.091678783551178,-5.738904645968495,-5.3793906070130575,-5.012773942033725,-4.638783371449518,-4.184751970412826,-3.7028388445076708,-3.2134653616248787,-2.716478289467064
mp-1045401,Li(MnS2)2,Cubic,Fd-3m,False,0.0,-1.0054767109831684,7.0,-6.844689272262288,-6.766498320042781,-6.68582559085287,-6.600524069314457,-6.507479744127114,-6.361218664432473,-6.0006870714859435,-5.630594596865194,-5.25401820823494,-4.870572310341135,-4.4787323679435165,-4.074725799936578,-3.649021856355338,-3.1398112586184475,-2.602716863152029,-2.0584668212847443,-1.5072167570181154
mp-675711,Li(Mo3S4)2,Triclinic,P-1,False,0.033139482500001094,-0.8678536314444482,15.0,-12.784313151426467,-12.675937523081629,-12.572791702827097,-12.46520117177936,-12.345999115400511,-12.123734290745995,-11.47787474438547,-10.823150126437126,-10.157700811610496,-9.480272330489473,-8.790036098705123,-8.08642716934568,-7.369079806574241,-6.565284523855031,-5.727200975218839,-4.875277543040703,-4.009415663853034
mp-769205,Li(NiS)2,Monoclinic,P2_1/c,False,0.037074402500000936,-0.8247924916666662,5.0,-3.9119288032497574,-3.8423680065782175,-3.7711005475017902,-3.6961273382366215,-3.616309375826499,-3.5087951870700436,-3.293289301076352,-3.0733566598628475,-2.8484589208679925,-2.618259805631874,-2.382544959719998,-2.1411934354797726,-1.8941472341817782,-1.5689319649590265,-1.202723438280021,-0.824960987282747,-0.44169111350916523
mp-1045397,Li(NiS2)2,Cubic,Fd-3m,False,0.06336585785714277,-0.7397726340476193,7.0,-4.952641548208335,-4.866901185164711,-4.778392990323502,-4.684308705626412,-4.583030925463007,-4.429583185630884,-4.063968886529353,-3.6936980950369165,-3.3179217799583487,-2.9360905900153664,-2.5478428650259968,-2.15295476203056,-1.7513001017227305,-1.27035705952955,-0.7472730811915405,-0.21146989735021826,0.33101408828620826
mp-1222716,Li(TaS2)2,Trigonal,P-3m1,False,0.021094406071426874,-1.4720045011428564,7.0,-10.077343990539815,-9.992644134496151,-9.907075187391808,-9.818631088401215,-9.72430561499939,-9.578695293604238,-9.221751703088412,-8.860997347496799,-8.495614288550186,-8.125078049303074,-7.74905598962843,-7.3673595052047,-6.9799183839743595,-6.514246040002572,-6.022671553480816,-5.525769684018844,-5.023546809621376
mp-1223278,Li(TiS2)2,Monoclinic,C2/m,False,0.0,-1.6779983885714214,7.0,-11.556193088205653,-11.480156531090508,-11.402612441706207,-11.321592070726371,-11.234138944291622,-11.094847515958794,-10.743569867269345,-10.387633653327919,-10.023482686386465,-9.648880306258578,-9.268593111040774,-8.88235787341311,-8.489998665403663,-8.018933549468546,-7.5214066184955115,-7.017911790512713,-6.498972104145704
mp-19755,Li(TiS2)3,Trigonal,P-3m1,True,0.014605897999995676,-1.6420547768333322,10.0,-16.303960931661464,-16.233560262516946,-16.16215907884405,-16.08556021041267,-15.99960556632309,-15.836348328068075,-15.355653583300452,-14.868558559165386,-14.369748606089374,-13.855873030654687,-13.334078394759823,-12.803959047075333,-12.265237306979193,-11.645252313139569,-10.99618954667898,-10.33849475683968,-9.657950121188648
mp-1045443,Li(VS2)2,Orthorhombic,Imma,False,0.09408203428571849,-1.2190436076190474,7.0,-8.328820512845603,-8.249515886465066,-8.169118300028666,-8.085605109822307,-7.995941073266073,-7.8546750409733415,-7.501704697429028,-7.144492433707102,-6.782158125696351,-6.414121329202483,-6.039989291127536,-5.659502929873699,-5.2725029003575745,-4.806438357951286,-4.313588634180702,-3.814487031434245,-3.309096397634251
mp-1222722,Li(ZrS2)2,Monoclinic,P2/m,False,0.0,-1.8284407619047596,7.0,-12.63329145434789,-12.563779251069521,-12.49331504228781,-12.419811925595596,-12.340145525387108,-12.208796287860531,-11.865595565946652,-11.517945637748511,-11.16031695178277,-10.794935717739152,-10.424074881851203,-10.047518892603502,-9.6651249878012,-9.204350614260662,-8.71747303064671,-8.22501724790349,-7.726948186814409
mp-766521,Li10Cu4S9,Tetragonal,P4_2/nmc,False,0.09133126036231864,-1.0000089931295282,23.0,-22.2039658187734,-21.917334845708382,-21.60861909592342,-21.29318223081464,-20.960218168389396,-20.50514907579865,-19.566503437874427,-18.61043425021746,-17.63468278745663,-16.63780094050618,-15.601898393327192,-14.520235545799423,-13.416215500642743,-11.565564729610415,-9.491946259453165,-7.401355516050322,-5.293976101266104
mp-768268,Li14Co2S9,Trigonal,P-3,False,0.06918415563333191,-1.2858214533791648,25.0,-31.300143559146115,-30.986012203983705,-30.634869535034916,-30.27477058754747,-29.892963291239425,-29.385521419659284,-28.39063388772079,-27.37420852723986,-26.333800295875697,-25.267802942542417,-24.174978347966945,-23.05565715244257,-21.911163602877735,-19.727636394261225,-17.232081697140465,-14.705890093358134,-12.162116809181335
mp-753585,Li14Fe2S9,Trigonal,P-3,False,0.0673238732000021,-1.3164211859666666,25.0,-32.140699520041146,-31.845358292668884,-31.512483390521485,-31.169852085463763,-30.805473047225185,-30.313734813307185,-29.33212359872199,-28.32784484631311,-27.293868345060694,-26.23600868649688,-25.15363924536322,-24.046576592408485,-22.914892966456975,-20.744449299114585,-18.268190507884192,-15.757010206167799,-13.227499921211939
mp-756198,Li14Mn2S9,Trigonal,P-3,False,0.007765854000002292,-1.4560284297044541,25.0,-35.565030781107595,-35.252150762532,-34.90135566274503,-34.54082074293627,-34.159043868046886,-33.651039579620374,-32.65424019828123,-31.632028811066405,-30.5861952307939,-29.515709461754312,-28.418765420742382,-27.29161435747255,-26.1249135758051,-23.915222043310052,-21.398788818030276,-18.863971367852947,-16.310966961849758
mp-755664,Li2(TaS2)3,Hexagonal,P6_322,False,0.0,-1.5238261330606029,11.0,-16.367326183757992,-16.2249663849896,-16.080042165754836,-15.930788481055872,-15.772419377215897,-15.53666814270425,-14.98337518048926,-14.423778502150068,-13.85663156821929,-13.281143366416774,-12.696818271798273,-12.103384188230986,-11.50074958629274,-10.743972542097309,-9.937727334141023,-9.12317122963847,-8.300316175968085
mp-756195,Li2(VS2)3,Hexagonal,P6_3/mcm,False,0.09553358272727142,-1.2483504156060599,11.0,-13.479816967953465,-13.372904891363957,-13.263092590815306,-13.148590146976884,-13.02456807608949,-12.822688152915656,-12.302709938842137,-11.775781275991672,-11.240562346148876,-10.696178186160427,-10.142043001625662,-9.577778980497397,-9.00316089381468,-8.273150429651686,-7.492347243506347,-6.7018464167612635,-5.9015946016712775
mp-29410,Li2B2S5,Orthorhombic,Cmcm,True,0.0,-0.9955664147222242,9.0,-8.913980697996047,-8.873323574981768,-8.832007891778401,-8.788975167039778,-8.739769640177055,-8.627206423328877,-8.250945201254165,-7.870213358261271,-7.48387812171517,-7.091210751511525,-6.691753585032284,-6.285230150891545,-5.87149324679533,-5.305567022766525,-4.6921090373012255,-4.072265140055579,-3.446046566582236
mp-1178038,Li2BiS2,Orthorhombic,Immm,False,0.0934506000000006,-1.0401557703333328,5.0,-5.058043982201634,-5.00322121043139,-4.931647987066228,-4.848641387456457,-4.761593268364999,-4.647460416941822,-4.426037531752414,-4.201000452881258,-3.9719165536812016,-3.738541798009795,-3.5007385272920057,-3.258452125429365,-3.0116847066633845,-2.6155620252273506,-2.1747999237191085,-1.7305867118014966,-1.2324326418585798
